PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALESCOMIC,2009,JANUARY,1,Amazing Spider-Man,583,3.99,Marvel,352847
COMIC,2009,JANUARY,159,Anna Mercury,5,3.99,Avatar,9420
COMIC,2009,JANUARY,160,"Dead Of Night Featuring Werewolf ByNight",1,3.99,Marvel,8963
COMIC,2009,JANUARY,161,Vixen Return Of The Lion,4,2.99,DC,8897
COMIC,2009,JANUARY,162,"Garth Ennis Battlefields NightWitches",3,3.5,Dynamic,8839
COMIC,2009,JANUARY,163,Scourge Of Gods,1,5.99,Marvel,8745
COMIC,2009,JANUARY,164,Tiny Titans,12,2.5,DC,8730
COMIC,2009,JANUARY,165,Giant-Size Grimm Fairy Tales,1,5.99,Zenescope,8723
COMIC,2009,JANUARY,166,Unknown Soldier,4,2.99,DC,8709
COMIC,2009,JANUARY,167,Garth Ennis Battlefields Dear Billy,1,3.5,Dynamic,8549
COMIC,2009,JANUARY,168,Sword,14,2.99,Image,8476
COMIC,2009,JANUARY,169,Dmz,38,2.99,DC,8454
COMIC,2009,JANUARY,170,Simon Dark,16,2.99,DC,8418
COMIC,2009,JANUARY,171,Street Fighter Legends Chun Li,1,3.95,Udon,8353
COMIC,2009,JANUARY,172,Gen 13,26,2.99,DC,8338
COMIC,2009,JANUARY,173,Nova Origin Richard Rider,,4.99,Marvel,8331
COMIC,2009,JANUARY,174,Fringe,2,2.99,DC,8236
COMIC,2009,JANUARY,175,Army Of Darkness,16,3.5,Dynamic,7931
COMIC,2009,JANUARY,176,Simpsons Comics,150,2.99,Bongo,7910
COMIC,2009,JANUARY,177,Marvel Super Hero Squad Hero Up,,3.99,Marvel,7699
COMIC,2009,JANUARY,178,Air,6,2.99,DC,7605
COMIC,2009,JANUARY,179,Marvel Spotlight Dark Reign Dkr,,3.99,Marvel,7525
COMIC,2009,JANUARY,180,Doktor Sleepless,11,3.99,Avatar,7517
COMIC,2009,JANUARY,181,Astounding Wolf-Man,12,2.99,Image,7241
COMIC,2009,JANUARY,182,Soulfire Shadow Magic,2,2.99,Aspen,7227
COMIC,2009,JANUARY,183,Star Trek Last Generation,3,3.99,IDW,7169
COMIC,2009,JANUARY,184,Terminator Salvation Movie Preq,1,3.99,IDW,7096
COMIC,2009,JANUARY,185,Gravel,7,3.99,Avatar,6965
COMIC,2009,JANUARY,186,War That Time Forgot,9,2.99,DC,6958
COMIC,2009,JANUARY,187,Battlestar Galactica Cylon War,1,3.99,Dynamic,6813
COMIC,2009,JANUARY,188,Gravel,8,3.99,Avatar,6689
COMIC,2009,JANUARY,189,Ghostbusters The Other Side,4,3.99,IDW,6668
COMIC,2009,JANUARY,190,Sonic The Hedgehog,196,2.25,Archie,6639
COMIC,2009,JANUARY,191,Xena Vs Army Of Darkness What Again,3,3.5,Dynamic,6595
COMIC,2009,JANUARY,192,"Supergirl Cosmic Adventures In The8th Grade",2,2.5,DC,6486
COMIC,2009,JANUARY,193,Hack Slash Series,19,3.5,Devil's Due,6450
COMIC,2009,JANUARY,194,Shrapnel,1,1.99,Radical,6442
