ID, TITLE, ISSUENUMBER, EST_SALES, MONTH_RANK, DESCR, CHARACTERS, CREATORS, REL_EVENTS, DATE_INFO, PRICE_INFO
50328,Miracleman by Gaiman & Buckingham (2015) #3,3,19375,118,"� Miracleman�s creator, Dr. Emil Gargunza, is back! But how does Andy Warhol factor into this return? � Gaiman and Buckingham explore the nature of identity and art in the Golden Age with �Notes from the Underground.� � �Retrieval� continues as familiar faces are discovered deep within the Warp Well! � Including material originally presented in MIRACLEMAN (1985) #19, plus bonus content. ",, | penciller (cover):Mark Buckingham | writer:Neil Gaiman,, | onsaleDate:2015-10-07T00:00:00-0400 | focDate:2015-09-23T00:00:00-0400, | printPrice:4.99  
50329,Miracleman by Gaiman & Buckingham (2015) #4,4,16825,134,"Gaiman and Buckingham craft a bedtime story for the Golden Age! ""Winter's Tale"" tells the journey of Miracleman's daughter and her adventure crossing the cosmos to find the Qys. What - or who - has ""Retrieval"" brought back from Infra-Space? Including material originally presented in MIRACLEMAN (1985) #20, plus bonus content.",, | penciller (cover):Mark Buckingham | writer:Neil Gaiman,, | onsaleDate:2015-11-04T00:00:00-0500 | focDate:2015-10-21T00:00:00-0400, | printPrice:4.99 
 49634,Miracleman (2014) #14,14,14024,149,"- Miracleman and Miraclewoman return to Earth as Olympus' pantheon grows! - Weeks old, Baby Winter decides it's time that she and her father discuss her future. - The Firedrake that brought Miracleman's makers to Earth is discovered! - With his family gone, Michael Moran faces a somber decision. - Johnny Bates utters four short syllables that will shatter the world. - Including material originally presented in MIRACLEMAN (1985) #14, plus bonus content. ",, | penciller (cover):John Totleben,, | onsaleDate:2015-01-07T00:00:00-0500 | focDate:2014-12-17T00:00:00-0500, | printPrice:4.99  
 49635,Miracleman (2014) #15,15,14548,150,"The utterance of a single word has unleashed hell on earth. Johnny Bates has let the Nemesis out. Kid Miracleman is loose. Smokes rises over London. And nothing will ever be the same. Miracleman faces Kid Miracleman in the genre-redefining climax of Book Three! Including material originally presented in MIRACLEMAN (1985) #15, plus bonus content.",, | penciller (cover):John Totleben,, | onsaleDate:2015-02-04T00:00:00-0500 | focDate:2015-01-21T00:00:00-0500, | printPrice:4.99  
50248,Miracleman (2014) #16,16,13595,159,"Miracleman's existence has been revealed in a shocking fashion! Confronted with this new reality, he chooses to take action and realize his destiny. From the ashes of great tragedy, the world will be reborn. The sick will be healed. Military powers will be disarmed. The planet will be restored. Poverty will be abolished. Every day shall be a day of miracles...a new dawn for humankind! The original Miracleman opus comes to its majestic close in ""Olympus""! Including material originally presented in MIRACLEMAN (1985) #16, plus bonus content. ",, | writer:The Original Writer | penciller (cover):John Totleben,, | onsaleDate:2015-03-04T00:00:00-0500 | focDate:2015-02-18T00:00:00-0500, | printPrice:5.99 
49601,Miracleman (2014) #1,1,52313,23,"- KIMOTA! With one magic word, a long-forgotten legend lives again! - Freelance reporter Michael Moran always knew he was meant for something more -- now, a strange series of events leads him to reclaim his destiny! - Relive the ground-breaking eighties adventures that captured lightning in a bottle -- or experience them for the first time -- in these digitally restored, fully relettered editions! - Issue 1 includes material originally presented in WARRIOR #1 and MIRACLEMAN #1, plus the MARVELMAN PRIMER. Issue #2 includes material originally presented in WARRIOR #1-5, plus bonus material. ",, | writer:Mick Anglo | writer:Alan Davis | artist:Steve Dillon | artist:Garry Leach | artist:Paul Neary | penciller (cover):Joe Quesada,, | onsaleDate:2014-01-15T00:00:00-0500 | focDate:2013-12-29T00:00:00-0500, | printPrice:5.99 49607,Miracleman (2014) #2,2,36927,44,"- KIMOTA! With one magic word, a long-forgotten legend lives again! - Freelance reporter Michael Moran always knew he was meant for something more -- now, a strange series of events leads him to reclaim his destiny! - Relive the ground-breaking eighties adventures that captured lightning in a bottle -- or experience them for the first time -- in these digitally restored, fully relettered editions! - Issue 1 includes material originally presented in WARRIOR #1 and MIRACLEMAN #1, plus the MARVELMAN PRIMER. Issue #2 includes material originally presented in WARRIOR #1-5, plus bonus material. ",, | writer:Mick Anglo | penciller (cover):Alan Davis | artist:Steve Dillon | artist:Garry Leach | artist:Paul Neary,, | onsaleDate:2014-01-29T00:00:00-0500 | focDate:2014-01-15T00:00:00-0500, | printPrice:4.99 49607,Miracleman (2014) #2,2,1632,395,"- KIMOTA! With one magic word, a long-forgotten legend lives again! - Freelance reporter Michael Moran always knew he was meant for something more -- now, a strange series of events leads him to reclaim his destiny! - Relive the ground-breaking eighties adventures that captured lightning in a bottle -- or experience them for the first time -- in these digitally restored, fully relettered editions! - Issue 1 includes material originally presented in WARRIOR #1 and MIRACLEMAN #1, plus the MARVELMAN PRIMER. Issue #2 includes material originally presented in WARRIOR #1-5, plus bonus material. ",, | writer:Mick Anglo | penciller (cover):Alan Davis | artist:Steve Dillon | artist:Garry Leach | artist:Paul Neary,, | onsaleDate:2014-01-29T00:00:00-0500 | focDate:2014-01-15T00:00:00-0500, | printPrice:4.99 49611,Miracleman (2014) #3,3,25970,81,"      <ul><li>Face-to-face with a shocking enemy &mdash; can Miracleman survive, or will London burn?</li><li>A mysterious man with a sapphire grin stalks Michael Moran. Meet the sinister Mr. Cream. Try not to scream.</li><li>A glimpse into the future introduced the Warpsmiths. Now, see these strange warriors battle on their world in &quot;Cold War, Cold Warrior.&quot;</li><li>Including the Miracleman stories from WARRIOR #6-8 and the Warpsmith stories from WARRIOR #9-10, plus bonus content.</li></ul>",, | artist:Alan Davis | artist:Garry Leach | editor:Jeff Youngquist,, | onsaleDate:2014-02-26T00:00:00-0500 | focDate:2014-02-12T00:00:00-0500, | printPrice:4.99 
49627,Miracleman (2014) #7,7,19123,118,"- Miracleman and Mr. Cream descend into the jungles of Paraguay where the battle with Gargunza begins! - Gargunza's shocking intentions for Liz Moran and her unborn child are revealed! - An unexpected enemy may mean the death of Miracleman! - Including material originally presented in WARRIOR #20-21 and MIRACLEMAN #6, plus bonus content. ",, | artist:Chuck Austen | penciller (cover):Alan Davis,, | onsaleDate:2014-06-04T00:00:00-0400 | focDate:2014-05-21T00:00:00-0400, | printPrice:4.99 49628,Miracleman (2014) #8,8,17654,163,"Miracleman vs. Miracledog! Miracleman and Gargunza. Their dreams have been intertwined since 1954. Tonight, one will realize his dream, and the other&hellip; Including stories originally presented in MIRACLEMAN #7-8, plus bonus material.",, | artist:Chuck Austen | penciller (cover):John Romita JR.,, | onsaleDate:2014-07-02T00:00:00-0400 | focDate:2014-06-18T00:00:00-0400, | printPrice:4.99 49629,Miracleman (2014) #9,9,16466,136,"- The battle with Gargunza has ended. - The birth of Miracleman and Liz Moran's baby! - And a shocking surprise ending in this groundbreaking issue! - Including material originally presented in MIRACLEMAN (1985) #9, plus bonus content. ",, | penciller (cover):Rick Veitch,, | onsaleDate:2014-08-06T00:00:00-0400 | focDate:2014-07-23T00:00:00-0400, | printPrice:4.99 55843,Mockingbird: S.H.I.E.L.D. 50th Anniversary (2015) #1,1,25593,80,"Mockingbird has always been one of S.H.I.E.L.D.'s best agents, but what happens when someone close to her is murdered? Forced to take matters into her own hands, someone is bound to pay! New York Times Bestselling Author Chelsea Cain joins the Marvel Universe to tell a story of bloody revenge! Plus! A special bonus story by superstar young adult author, Margaret Stohl (Beautiful Creatures), writer for the upcoming YA novel, Black Widow: Forever Red!",, | penciller (cover):Paul Renaud,, | onsaleDate:2015-09-02T00:00:00-0400 | focDate:2015-08-10T00:00:00-0400, | printPrice:3.99 
52055,M.O.D.O.K. Assassin (2015) #1,1,24470,102,"In a world populated by the most fearsome thieves, murderers and ne'er-do-wells, there is one who is a HEAD above the rest... Enter, M.O.D.O.K.: The Mental Organism Designed Only for KILLING! Killville's very own Merc with a Maw is open for business! But his next job may be biting off more than he can chew...",, | penciller (cover):David Lafuente | artist:Amilcar Pinna | writer:Chris Yost, | Secret Wars (2015), | onsaleDate:2015-05-27T00:00:00-0400 | focDate:2015-05-13T00:00:00-0400 | unlimitedDate:2015-11-30T00:00:00-0500 | digitalPurchaseDate:2015-05-22T09:14:18-0400, | printPrice:3.99 
52056,M.O.D.O.K. Assassin (2015) #2,2,"19,618",123,"When a Thor crash lands in Killville, the Mental Organism Designed Only for KILLING sets out to do what he does best! But little does M.O.D.O.K. suspect that he may be in over his head...",, | penciller (cover):David Lafuente | artist:Amilcar Pinna | writer:Chris Yost, | Secret Wars (2015), | onsaleDate:2015-06-24T00:00:00-0400 | focDate:2015-06-10T00:00:00-0400 | unlimitedDate:2015-12-21T00:00:00-0500 | digitalPurchaseDate:2015-06-24T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
52057,M.O.D.O.K. Assassin (2015) #3,3,16379,151,"The impossible has happened: the Mental Organism Designed Only for Killing has fallen head over heels in love! But with the love of his life caught in the crosshairs of Killville's most ruthless mercenaries, can M.O.D.O.K. hope to stay one step aHEAD of his rivals and live long enough to find out who set her up?",, | penciller (cover):David Lafuente | artist:Amilcar Pinna | writer:Chris Yost, | Secret Wars (2015), | onsaleDate:2015-07-29T00:00:00-0400 | focDate:2015-07-15T00:00:00-0400, | printPrice:3.99 
52058,M.O.D.O.K. Assassin (2015) #4,4,14501,145,"Entangled in a plot that extends far beyond the borders of Killville, can M.O.D.O.K. hope to save the life of the Thor he loves and ensure the continued existence of his beloved murder paradise?",, | penciller (cover):David Lafuente | editor:Jonathan Moisan | penciller:Amilcar Pinna | writer:Chris Yost, | Secret Wars (2015), | onsaleDate:2015-08-26T00:00:00-0400 | focDate:2015-09-05T00:00:00-0400, | printPrice:3.99 
52059,M.O.D.O.K. Assassin (2015) #5,5,13056,158,"� The Merc with a Mind's first solo series comes to a HEAD! � With the life of the woman who's stolen his heart hanging in the balance, the Mental Organism Designed Only for Killing races to put an end to Baron Mordo's murderous bid for power. � Will M.O.D.O.K. save the day? One thing's for sure: He will live up to his design... ",, | penciller (cover):David Lafuente | artist:Amilcar Pinna | writer:Christopher Yost, | Secret Wars (2015), | onsaleDate:2015-09-30T00:00:00-0400 | focDate:2015-09-07T00:00:00-0400, | printPrice:3.99  
57014,Moon Girl and Devil Dinosaur (2015) #1,1,38133,63,"LUNELLA LAFAYETTE is a preteen super genius who wants to change the world—but learned the hard way that it takes MORE than just big brains. Fearful of the monstrous INHUMAN genes inside her, life is turned upside down when a savage, red-scaled tyrant is teleported from prehistoric past to a far-flung future we call TODAY. The pair are many things, and together the most amazing Marvel Team-Up. MARVEL PRESENTS… MOON GIRL & DEVIL DINOSAUR!",, | artist:Natacha Bustos | writer:BRANDON MONTCLARE | penciller (cover):Amy Reeder,, | onsaleDate:2015-11-25T00:00:00-0500 | focDate:2015-11-10T00:00:00-0500, | printPrice:3.99 
49086,Moon Knight (2014) #10,10,26633,93,"Moon Knight's latest mission- BREAK INTO THE UNITED NATIONS BUILDING! Can he possibly deal with the consequences of these actions? ",, | editor:Nick Lowe | editor:Stephen Wacker | penciller:Greg Smallwood | writer:Brian Wood,, | onsaleDate:2014-12-17T00:00:00-0500 | focDate:2014-12-03T00:00:00-0500 | unlimitedDate:2015-06-22T00:00:00-0400 | digitalPurchaseDate:2014-12-17T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  49087,Moon Knight (2014) #11,11,24464,88,"- MOON KNIGHT: FUGITIVE! - Mr. Knight finds himself in the custody of the NYPD and things do not go well for anyone! ",, | penciller (cover):Declan Shalvey | artist:Greg Smallwood | writer:Brian Wood,, | onsaleDate:2015-01-21T00:00:00-0500 | focDate:2015-01-07T00:00:00-0500 | unlimitedDate:2015-07-27T00:00:00-0400 | digitalPurchaseDate:2015-01-21T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
 49088,Moon Knight (2014) #12,12,23486,94,"The climactic end of MOON KNIGHT arc 2! Everything comes crashing down on Mr. Knight. ",, | penciller (cover):Declan Shalvey | artist:Greg Smallwood | writer:Brian Wood,, | onsaleDate:2015-02-18T00:00:00-0500 | focDate:2015-02-04T00:00:00-0500 | unlimitedDate:2015-08-24T00:00:00-0400 | digitalPurchaseDate:2015-02-18T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
52235,Moon Knight (2014) #13,13,22871,105,"CULLEN BUNN (DEADPOOL KILLOGY) and RON ACKINS (UNCANNY X-MEN SPECIAL) join JORDIE BELLAIRE on MOON KNIGHT! After the shocking events of MOON KNIGHT #12, Marc Spector is left picking up the pieces of what's left of his life. Don't miss this new exciting chapter of MOON KNIGHT!",, | artist:Ron Ackins | penciller (cover):Jordan Diane Bellaire | penciller (cover):Declan Shalvey | writer:Cullen Bunn,, | onsaleDate:2015-03-18T00:00:00-0400 | focDate:2015-03-04T00:00:00-0500 | unlimitedDate:2015-09-21T00:00:00-0400 | digitalPurchaseDate:2015-03-13T10:44:17-0400, | printPrice:3.99 
52236,Moon Knight (2014) #14,14,22303,135,A new chapter that brings the horror and insanity of MOON KNIGHT to new heights! Mysterious wolves are threatening the nights in New York City and it's up to Mr. Night to figure it all out. ,, | artist:Ron Ackins | writer:Cullen Bunn | penciller (cover):Declan Shalvey,, | onsaleDate:2015-04-29T00:00:00-0400 | focDate:2015-04-15T00:00:00-0400 | unlimitedDate:2015-10-26T00:00:00-0400 | digitalPurchaseDate:2015-04-24T11:40:14-0400, | printPrice:3.99 
52237,Moon Knight (2014) #15,15,21794,115,There is a monster under the beds of the children of Manhattan and he's hungry. Many children have already fallen to the beast's hunger and it's up to Moon Knight to stop it.,, | artist:Ron Ackins | writer:Cullen Bunn | penciller (cover):Declan Shalvey,, | onsaleDate:2015-05-20T00:00:00-0400 | focDate:2015-05-06T00:00:00-0400 | unlimitedDate:2015-11-23T00:00:00-0500 | digitalPurchaseDate:2015-05-15T10:30:20-0400, | printPrice:3.99 
52238,Moon Knight (2014) #16,16,"21,497",111,"Moon Knight finds himself fighting against high flying threats. With his world shakier than ever, an attack from above may finish him off!",, | artist:Ron Ackins | writer:Cullen Bunn | penciller (cover):Declan Shalvey,, | onsaleDate:2015-06-17T00:00:00-0400 | focDate:2015-06-03T00:00:00-0400 | unlimitedDate:2015-12-21T00:00:00-0500 | digitalPurchaseDate:2015-06-11T15:20:44-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
52239,Moon Knight (2014) #17,17,20615,125,TERROR AT THE CHURCH OF KHONSHU! Moon Knight must infiltrate the church of the god who empowered him in the first place.,, | artist:Ron Ackins | writer:Cullen Bunn | penciller (cover):Declan Shalvey,, | onsaleDate:2015-07-15T00:00:00-0400 | focDate:2015-07-01T00:00:00-0400, | printPrice:3.99 
49077,Moon Knight (2014) #1,1,7266,235,"Marc Spector is Moon Knight!...Or is he? It&#39;s hard to tell these days, especially when New York&#39;s wildest vigilante protects the street with two-fisted justice and three&mdash;that&#39;s right, count &lsquo;em&mdash;different personalities! But even with the mystical force of Khonshu fueling his crusade, how does the night&#39;s greatest detective save a city that&#39;s as twisted as he is? The road to victory is going to hurt. A lot. Marvel&#39;s most mind-bending adventure begins NOW as Moon Knight sleuths his way to the rotten core of New York&#39;s most bizarre mysteries!",, | writer:Warren Ellis | penciller (cover):Declan Shalvey, | Marvel NOW!, | onsaleDate:2014-03-05T00:00:00-0500 | focDate:2014-02-19T00:00:00-0500 | unlimitedDate:2014-09-01T00:00:00-0400 | digitalPurchaseDate:2014-03-05T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
49078,Moon Knight (2014) #2,2,40885,44,- The best new comic of 2014 continues with a story that has to be experienced to be believed!,, | writer:Warren Ellis | penciller (cover):Declan Shalvey,, | onsaleDate:2014-04-02T00:00:00-0400 | focDate:2014-03-19T00:00:00-0400 | unlimitedDate:2014-10-06T00:00:00-0400 | digitalPurchaseDate:2014-04-02T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
49080,Moon Knight (2014) #4,4,40348,49,"- Moon Knight goes somewhere even more messed up than his own mind. - Something is happening to the subjects of a sleep experiment that's driving them all insane. - Go with Moon Knight to the Mushroom graveyard planet for the most troubling and disturbing issue yet! ",, | writer:Warren Ellis | penciller (cover):Declan Shalvey,, | onsaleDate:2014-06-04T00:00:00-0400 | focDate:2014-05-21T00:00:00-0400 | unlimitedDate:2014-12-01T00:00:00-0500 | digitalPurchaseDate:2014-06-04T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49081,Moon Knight (2014) #5,5,38630,73,"An abandoned hotel in New York contains a single abductee and upwards of twenty armed mob enforcers. Moon Knight is going to go inside and rescue the abductee. Alone. Every issue has sold out! Go ahead and up your orders so your readers don&#39;t miss out!",, | writer:Warren Ellis | penciller (cover):Declan Shalvey,, | onsaleDate:2014-07-02T00:00:00-0400 | focDate:2014-06-18T00:00:00-0400 | unlimitedDate:2015-01-05T00:00:00-0500 | digitalPurchaseDate:2014-07-02T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49082,Moon Knight (2014) #6,6,37646,49,"Declan Shalvey & JORDIE BELLAIRE (A/C) - A threat from the first issue is back to cause problems for Moon Knight! - This mysterious person is the new BLACK SPECTRE and it doesn't mean anything good for the protector of night travelers. - Don't miss the conclusion of Warren Ellis, Declan Shalvey and Jordie Bellaire. ",, | penciller (cover):Jordan Diane Bellaire | penciller (cover):Declan Shalvey | writer:Warren Ellis,, | onsaleDate:2014-08-06T00:00:00-0400 | focDate:2014-07-23T00:00:00-0400 | unlimitedDate:2015-02-02T00:00:00-0500 | digitalPurchaseDate:2014-08-06T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 52242,Mrs. Deadpool and the Howling Commandos (2015) #3,3,31135,63,Shiklah and the Howling Commandos travel to WEIRDWORLD...and must battle their way through the Temple of the Manticore! And how will the Monster Metropolis survive Dracula's wrath?,, | penciller (cover):Reilly Brown | writer:Gerry Duggan | penciller:Salvador Espin | editor:Jordan White,, | onsaleDate:2015-08-12T00:00:00-0400 | focDate:2015-07-29T00:00:00-0400, | printPrice:3.99 
52241,Mrs. Deadpool and the Howling Commandos (2015) #2,2,36404,58,"Undisputed Queen of the Monster Metropolis â€"" aka SHIKLAH â€"" is out to avenge the death of her brothers! Teamed with Werewolf By Night, Frankenstein's Monster, the Living Mummy, Man-Thing, and Marcus the Centaur, she must fight their way through the land of the undead! Speaking of - How DOES one kill DRACULA, King of the Undead?",, | penciller (cover):Reilly Brown | writer:Gerry Duggan | artist:Salvador Espin,, | onsaleDate:2015-07-08T00:00:00-0400 | focDate:2015-06-24T00:00:00-0400, | printPrice:3.99 
52240,Mrs. Deadpool and the Howling Commandos (2015) #1,1,"48,514",42,"She is Shiklah-undisputed Queen of the Monster Metropolis below Manhattan! In the world that was, she married Deadpool, the Merc with the Mouth... ...But nothing on Battleworld is quite as it was. Now, she commands the Howling Commandos: Werewolf By Night! Frankenstein's Monster! The Living Mummy! Man-Thing! And Marcus the Centaur! What would her late husband think of that??? ",, | penciller (cover):Reilly Brown | writer:Gerry Duggan | artist:Salvador Espin,, | onsaleDate:2015-06-10T00:00:00-0400 | focDate:2015-05-27T00:00:00-0400 | unlimitedDate:2015-12-14T00:00:00-0500 | digitalPurchaseDate:2015-06-05T11:23:38-0400, | printPrice:3.99 
 52243,Mrs. Deadpool and the Howling Commandos (2015) #4,4,28966,62,"• The battle royale between Shiklah and Dracula for the Monster Metropolis... • Oh, and did we mention that Deadpool's ghost is in this series? • Because he is. • Like...since issue 1. ",, | penciller (cover):Reilly Brown | writer:Gerry Duggan | artist:Salvador Espin,, | onsaleDate:2015-09-09T00:00:00-0400 | focDate:2015-08-26T00:00:00-0400, | printPrice:3.99  
52249,Ms. Marvel (2014) #15,15,32185,64,True love or true enemy? There's a reason it's called a CRUSH. Ms. Marvel faces her most confusing challenge yet!,, | penciller (cover):Kris Anka | artist:Takeshi Miyazawa | writer:G. Willow Wilson,, | onsaleDate:2015-05-13T00:00:00-0400 | focDate:2015-04-29T00:00:00-0400 | unlimitedDate:2015-11-16T00:00:00-0500, | printPrice:2.99 
52251,Ms. Marvel (2014) #17,17,31567,62,"The team-up to end all team-ups has finally arrived! Carol ""Captain Marvel"" Danvers and Kamala ""Ms. Marvel"" Khan face the end of the world HEAD ON in this epic issue!",, | artist:Adrian Alphona | penciller (cover):Kris Anka | writer:G. Willow Wilson, | Secret Wars (2015), | onsaleDate:2015-08-05T00:00:00-0400 | focDate:2015-07-01T00:00:00-0400, | printPrice:2.99 
49089,Ms. Marvel (2014) #1,1,79222,18,"The legend has returned! Marvel Comics presents the all-new MS. MARVEL, the ground breaking heroine that has become an international sensation! Kamala Khan is just an ordinary girl from Jersey City--until she is suddenly empowered with extraordinary gifts. But who truly is the all-new Ms. Marvel? Teenager? Muslim? Inhuman? Find out as she takes the Marvel Universe by storm, and prepare for an epic tale that will be remembered by generations to come. History in the making is NOW!",, | artist:Adrian Alphona | penciller (cover):Sara Pichelli | writer:G. Willow Wilson,, | onsaleDate:2014-02-05T00:00:00-0500 | focDate:2014-01-22T00:00:00-0500 | unlimitedDate:2014-08-04T00:00:00-0400 | digitalPurchaseDate:2014-02-05T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:2.99  
49095,Ms. Marvel (2014) #7,7,32866,66,"IT'S WOLVERINE! Kamala may be fan-girling out when her favorite (okay maybe Top Five) super hero shows up for some help, but that won't stop her from protecting her hometown. Who is the Inventor, and what does he want with Kamala and all her friends? Maybe Wolvie can be of some help. ""If you're not reading Ms. Marvel, you're missing out on one of the best series out there."" --Says Almost Everybody  ",, | penciller (cover):Jamie McKelvie | writer:G. Willow Wilson,, | onsaleDate:2014-08-20T00:00:00-0400 | focDate:2014-08-06T00:00:00-0400 | unlimitedDate:2015-02-16T00:00:00-0500 | digitalPurchaseDate:2014-08-20T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:2.99 49098,Ms. Marvel (2014) #10,10,30282,80,Kamala bands together with some unlikely heroes against the maniacal Inventor. But has she taken on more than she can handle? Find out why Ms. Marvel is the best new super hero of the year! ,, | penciller:Adrian Alphona | editor:Sana Amanat,, | onsaleDate:2014-12-17T00:00:00-0500 | focDate:2014-12-03T00:00:00-0500 | unlimitedDate:2015-06-22T00:00:00-0400 | digitalPurchaseDate:2014-12-17T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:2.99 
 49099,Ms. Marvel (2014) #11,11,29851,69,"The darling of the Marvel Universe gets ready for the ultimate showdown! On patrol full-time, Ms. Marvel needs to find The Inventor before he does Jersey City some real damage! But how much longer can Ms. Marvel's life take over Kamala Khan's? ",, | artist:Adrian Alphona | penciller (cover):Kris Anka | writer:G. Willow Wilson,, | onsaleDate:2015-02-04T00:00:00-0500 | focDate:2015-01-21T00:00:00-0500 | unlimitedDate:2015-07-20T00:00:00-0400 | digitalPurchaseDate:2015-02-04T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:2.99  
49100,Ms. Marvel (2014) #12,12,29054,75,"- Love is in Jersey City as Valentine's Day arrives! Kamala Khan may not be allowed to go to the dance, but Ms. Marvel is! Well sort of â€"" by crashing it attempting to capture Asgard's most annoying trickster! Yup, it's a special Valentine's Day issue featuring Marvel's favorite charlatan, Loki!",, | penciller (cover):Kris Anka | artist:Takeshi Miyazawa | writer:G. Willow Wilson,, | onsaleDate:2015-02-18T00:00:00-0500 | focDate:2015-02-04T00:00:00-0500 | unlimitedDate:2015-08-10T00:00:00-0400 | digitalPurchaseDate:2015-02-18T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:2.99 
52247,Ms. Marvel (2014) #13,13,32425,59,A mysterious stranger arrives in Jersey City! Is it possible Kamala Khan is about to develop... a CRUSH?! Yes. It is. DRAMA! INTRIGUE! ROMANCE! SUSPENSE! PUNCHING THINGS!,, | artist:Takeshi Miyazawa | penciller (cover):Marguerite Sauvage | writer:G. Willow Wilson,, | onsaleDate:2015-03-11T00:00:00-0400 | focDate:2015-02-25T00:00:00-0500 | unlimitedDate:2015-09-14T00:00:00-0400 | digitalPurchaseDate:2015-03-11T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:2.99 
52248,Ms. Marvel (2014) #14,14,32058,92,"There's a new kid in town... and he's cute. What are those feelings, Kamala Khan? It's called a crush.",, | artist:Takeshi Miyazawa | penciller (cover):Jake Parker | writer:G. Willow Wilson,, | onsaleDate:2015-04-15T00:00:00-0400 | focDate:2015-04-01T00:00:00-0400 | unlimitedDate:2015-10-12T00:00:00-0400 | digitalPurchaseDate:2015-08-05T00:00:00-0400, | printPrice:2.99 
52250,Ms. Marvel (2014) #16,16,"32,855",81,"-When the world is about to end, do you still keep fighting? -From the moment Kamala put on her costume, she's been challenged, but nothing has prepared her for this:  the Last Days of the Marvel Universe.   -Fists up, let's do this, Jersey City. -Plus a VERY special guest appearance fans have been clamoring for! ",, | artist:Adrian Alphona | penciller (cover):Kris Anka | writer:G. Willow Wilson, | Secret Wars (2015), | onsaleDate:2015-06-17T00:00:00-0400 | focDate:2015-06-03T00:00:00-0400 | unlimitedDate:2015-12-21T00:00:00-0500, | printPrice:2.99 
52252,Ms. Marvel (2014) #18,18,33761,50,"Between teaming up with her personal hero to rescue her brother and trying to keep her city from falling into an all-out frenzy, Kamala has barely had time to come to terms with the fact that the world is literally collapsing around her.",, | artist:Adrian Alphona | penciller (cover):Kris Anka | writer:G. Willow Wilson, | Secret Wars (2015), | onsaleDate:2015-09-09T00:00:00-0400 | focDate:2015-07-29T00:00:00-0400, | printPrice:2.99 
52253,Ms. Marvel (2014) #19,19,31408,73,"She's beat down basic baddies, stopped super-villains and even conquered her evil ex-crush. But now that Kamala Khan has finally found her stride as a hero, the planet's gotta go and collide with an alternate Earth...Typical. When the world ends, where will Kamala spend her last days..?",, | artist:Adrian Alphona | penciller (cover):Kris Anka | writer:G. Willow Wilson, | Secret Wars (2015), | onsaleDate:2015-10-14T00:00:00-0400 | focDate:2015-09-30T00:00:00-0400, | printPrice:2.99 
